business_name,rating,review
Bala Baya Restaurant Bankside,4.0,"Came here for a Sunday brunch with a friend and the weather was perfect for an outdoor meal.

Waiter was very attentive and friendly to me while I waited for my friend to come. We went with the labaneh and za'atar and tahini dips with pita as starters. Then I ordered the brisket doughnut and my friend had the hummus breakfast. The tahini was so nicely done - nutty, smooth and rich, went so well with the pita. Za'atar was something I hadn't tried many times before so I wasn't the biggest fan but it was nice to try something new. My brisket doughnut was amazing, the beef brisket was tender together with the tahini and the orange spiced jus was like a party in my mouth, bursting with so many different flavours which all went so well together. I thoroughly enjoyed my food! The hummus breakfast that my friend had on the other hand though, was slightly salty so that's a mini minus point there, although that's just our personal preferences. I also ordered a cappuccino on the side which was rather average, just wasn't the kind of texture or strength I normally prefer.

The vibes were really chill and relaxing and all staff were smiley and approachable. Interior design is modern and minimalist which is nice. I would be really keen to come back here again soon!"
Bala Baya Restaurant Bankside,4.0,"The restaurant is hidden in an alley, great ambience, staff are very friendly although a bit slow. Great for conversations. Food portions are small and pricey. We ordered six  plates between four of us but not enough for everyone. I liked most of the dishes. The hummus is creamy and well seasoned. The grilled sea bass is really nicely grilled! My favourite was the prawn baklava, very clever and tasty dish but I forgot to take a photo of it. Would still recommend but wish portions are larger!"
Bala Baya Restaurant Bankside,5.0,"Fantastic experience! The restaurant gives off cool modern vibes and we loved the ambiance as soon as we walked through the door. We also enjoyed the music in the background. As for the food, the marriage of flavours was truly extraordinary. Everything was excellent, we absolutely loved every single dish all the way down to the smallest detail. The staff was very approachable and friendly. We definitely recommend!"
Bala Baya Restaurant Bankside,5.0,"Great tasty food, lots of vegetarian options. Very attentive and friendly service. I had lunch with friends and thoroughly enjoyed it. Thank you so much 🙏"
Bala Baya Restaurant Bankside,4.0,"Generally a nice play and great outdoor seating. I had the vegan options (about 5) and they were all good, my least favorite was the mushrooms and the best being the cauliflower steak.
Good choice of drinks and cocktails but found the service slow and unattentive.
Food also arrived at different times which I don't mind but wasn't forewarned.
Prices are moderately high and I'm not yet convinced I would come back for more.
Great place to meet friends and have a good social time. Plenty of seating inside on 2 levels and I liked the gender neutral facilities."
Bala Baya Restaurant Bankside,5.0,I would give them a TEN rating if that were possible. The waiter was extremely kind and helpful with recommending food options that would cater to my allergy. I had the eggplant and cabbage vegetarian dishes and both were extraordinary. The portions are meant to share but since I was traveling alone I actually ate both plates of food myself and do not regret one bite.  I have never had eggplant and cabbage taste so incredible with such a mysterious array of flavors and textures I felt slightly awkward at the table humming with happiness at  each and every bite. The wine he suggested was excellent as well as the coconut cream dessert.  If you are in London staying near the Bankside area I encourage to check out this special restaurant and chef.
Bala Baya Restaurant Bankside,5.0,"Been here now twice is 4 days! It's that good. Went once for dinner, once for lunch, and ordered the same three dishes.

The hummus is fantastic, and the salsa that comes with it, is incredible and was a touch spicy.

The cauliflower steak was again incredible, so we'll presented - full of so much flavour. Genuinely tasty food.

The star of the show and really a must order was the aubergine mess, the plate looks like a piece of art, and just tastes delightful.

Having ordered the same 3 dishes twice, for two people, it was slightly disappointing to be given 3 piece of pitta bread to accompany the dishes the first time we went, and just 2 pieces the second time. It would be nice to have some consistency there. Also, if I had to criticise anything about the meal it would be the quality of the pitta bread - for a place which produced such magical food, I'm sure they can absolutely nail their pitta bread. Which sadly they didn't. However this does not detract from how good the food is here - if you are looking for flavour packed food that's well presented, you must go here.

The ambiance during the evening on the mezzanine floor is also really lovely, definitely enjoyed it alot more than the outside seating during the day."
Bala Baya Restaurant Bankside,1.0,"Very poor vegan food, just tasted burned. Not being able to do any vegan potato option is ridiculous. Avoid unless you like grilled meat.

The owner came back and said they did spiced potatoes, they 100% did not when I went. Also half the menu vegan is a joke. They offered me 4 vegan options on the entire menu. I had a cauliflower steak that was just charred to a solid burn on the outside. The aubergine looked like it was punched into a mash. All the dishes I was offered just came with humus, humus is great but 3 dishes with it and over cooked vegetables for £70 was incredibly disappointing."
Bala Baya Restaurant Bankside,5.0,"The food was amazing, have been before and it’s still good."
Bala Baya Restaurant Bankside,4.0,"I’m a sucker for playful, tasty small-ish plates and Bala Baya delivers! The menu is quite interesting, and surprisingly heavy on vegetarian dishes. We started with light snacks, but the bigger sharing plates were the showstoppers. The pink carpaccio was probably the single best dish, with the baklava prawns being a close second. Among the meat dishes, kebab dumplings were delectable. The brisket doughnut was the only thing we tried that wasn’t particularly memorable. They also have a small but respectable selection of mostly Israeli themed cocktails and wines. TBH, my only complaint about the food is that some of the plates were a bit small for the prices.

The space itself is quite cool, nestled under a railway arch and with cool industrial chic interiors. We sat on the upper floor, which unlike many other places had respectable space between the tables."
Bala Baya Restaurant Bankside,4.0,"Great tasting food although portions were small. The tasting menu at £60 per person seemed excessively expensive but we couldn’t gauge how much food that was, also we all would have had to have it.
In the end we just decided to all chose 3 dishes each, which we shared, this was sufficient but not filling.
Unlikely to back, but great atmosphere and friendly staff."
Bala Baya Restaurant Bankside,5.0,"Delicious food with interesting mix of flavours and stunning presentation. Fantastic , friendly service . A hidden gem."
Bala Baya Restaurant Bankside,4.0,"Very nice restaurant, great Mediterranean tastes - quite unique portions and combinations of flavours, I loved it

The price is a bit on the high side, certainly higher compared to my expectations

I’m certainly planning on coming back to try some of the others portions"
Bala Baya Restaurant Bankside,3.0,"We visited Bala Baya for the second time last night. The food was very good overall – full of interesting and unusual flavours that we hadn’t tried before. It’s not quite outstanding, but we enjoyed the dishes and the creativity behind them.

Unfortunately, the service let the experience down. When we asked questions about the menu, the responses felt abrupt and almost rude. We had booked with a special offer, which was ignored when the bill came, and we were charged full price without any explanation. It was also hard to get a waiter’s attention to order drinks, and when the food arrived, the person delivering it didn’t explain what anything was – they just placed the plates down and walked off. We felt a bit like an afterthought throughout the evening, which really dampened the experience.

To top it off, at the end of the set menu, we were given just two small desserts to share between four people, which felt unnecessarily stingy. When we mentioned it, they reluctantly offered a third dessert ""on the house"", which took ages to arrive and ended up being dry and overcooked.

We really wanted to enjoy it, but sadly the service made us feel like a bit of a bother, and that took away from what could have been a great night."
